"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"男性","50至59歲","大學及以上","北北基宜蘭區","本省閩南人","01","10","00",1,0.712248735,0.000898472596585804,0.000638814078361023,"男性 | 50至59歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 01 | 10 | 00"
"男性","50至59歲","大學及以上","北北基宜蘭區","本省閩南人","02","03","01",1,0.712248735,0.000898472596585804,0.000638814078361023,"男性 | 50至59歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 03 | 01"
"男性","50至59歲","大學及以上","北北基宜蘭區","本省閩南人","02","05","07",1,0.712248735,0.000898472596585804,0.000638814078361023,"男性 | 50至59歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 05 | 07"
"男性","50至59歲","大學及以上","北北基宜蘭區","本省閩南人","02","08","05",1,0.712248735,0.000898472596585804,0.000638814078361023,"男性 | 50至59歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 08 | 05"
"男性","50至59歲","大學及以上","北北基宜蘭區","本省閩南人","06","04","05",1,0.712248735,0.000898472596585804,0.000638814078361023,"男性 | 50至59歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 06 | 04 | 05"
"男性","50至59歲","大學及以上","北北基宜蘭區","本省閩南人","07","04","08",1,0.712248735,0.000898472596585804,0.000638814078361023,"男性 | 50至59歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 04 | 08"
"男性","50至59歲","大學及以上","北北基宜蘭區","本省閩南人","08","02","06",1,0.712248735,0.000898472596585804,0.000638814078361023,"男性 | 50至59歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 08 | 02 | 06"
"男性","50至59歲","大學及以上","桃竹苗區","大陸各省市","07","00","05",1,0.612577432,0.000898472596585804,0.000549419140278069,"男性 | 50至59歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 07 | 00 | 05"
"男性","50至59歲","大學及以上","桃竹苗區","本省客家人","02","09","02",1,0.612577432,0.000898472596585804,0.000549419140278069,"男性 | 50至59歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 02 | 09 | 02"
"男性","50至59歲","大學及以上","桃竹苗區","本省閩南人","00","06","00",1,0.612577432,0.000898472596585804,0.000549419140278069,"男性 | 50至59歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 00 | 06 | 00"
"男性","50至59歲","大學及以上","桃竹苗區","本省閩南人","02","05","02",1,0.612577432,0.000898472596585804,0.000549419140278069,"男性 | 50至59歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 02 | 05 | 02"
"男性","50至59歲","大學及以上","桃竹苗區","本省閩南人","03","00","05",1,0.612577432,0.000898472596585804,0.000549419140278069,"男性 | 50至59歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 03 | 00 | 05"
"男性","50至59歲","大學及以上","桃竹苗區","本省閩南人","04","05","08",1,0.612577432,0.000898472596585804,0.000549419140278069,"男性 | 50至59歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 04 | 05 | 08"
"男性","50至59歲","大學及以上","桃竹苗區","本省閩南人","04","08","01",1,0.612577432,0.000898472596585804,0.000549419140278069,"男性 | 50至59歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 04 | 08 | 01"
"男性","50至59歲","大學及以上","桃竹苗區","本省閩南人","07","05","05",1,0.612577432,0.000898472596585804,0.000549419140278069,"男性 | 50至59歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 07 | 05 | 05"
"男性","50至59歲","大學及以上","桃竹苗區","本省閩南人","09","00","09",1,0.612577432,0.000898472596585804,0.000549419140278069,"男性 | 50至59歲 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 09 | 00 | 09"
"男性","50至59歲","大學及以上","花東外島區","本省客家人","05","06","00",1,0.649155921,0.000898472596585804,0.000582226294001373,"男性 | 50至59歲 | 大學及以上 | 花東外島區 | 本省客家人 | 05 | 06 | 00"
"男性","50至59歲","大學及以上","高屏澎湖區","大陸各省市","05","04","01",1,0.593124386,0.000898472596585804,0.000531971752811941,"男性 | 50至59歲 | 大學及以上 | 高屏澎湖區 | 大陸各省市 | 05 | 04 | 01"
"男性","50至59歲","大學及以上","高屏澎湖區","本省閩南人","02","10","00",1,0.593124386,0.000898472596585804,0.000531971752811941,"男性 | 50至59歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 02 | 10 | 00"
"男性","50至59歲","大學及以上","高屏澎湖區","本省閩南人","03","08","02",1,0.593124386,0.000898472596585804,0.000531971752811941,"男性 | 50至59歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 03 | 08 | 02"
"男性","50至59歲","大學及以上","高屏澎湖區","本省閩南人","05","09","00",1,0.593124386,0.000898472596585804,0.000531971752811941,"男性 | 50至59歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 05 | 09 | 00"
"男性","50至59歲","大學及以上","高屏澎湖區","本省閩南人","10","00","05",1,0.593124386,0.000898472596585804,0.000531971752811941,"男性 | 50至59歲 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 10 | 00 | 05"
"男性","50至59歲","專科","中彰投區","本省閩南人","06","02","05",1,0.658338434,0.000898472596585804,0.000590462066549475,"男性 | 50至59歲 | 專科 | 中彰投區 | 本省閩南人 | 06 | 02 | 05"
"男性","50至59歲","專科","中彰投區","本省閩南人","07","04","07",1,0.658338434,0.000898472596585804,0.000590462066549475,"男性 | 50至59歲 | 專科 | 中彰投區 | 本省閩南人 | 07 | 04 | 07"
"男性","50至59歲","專科","北北基宜蘭區","大陸各省市","05","00","07",1,0.86830246,0.000898472596585804,0.000778778267291003,"男性 | 50至59歲 | 專科 | 北北基宜蘭區 | 大陸各省市 | 05 | 00 | 07"
"男性","50至59歲","專科","北北基宜蘭區","本省閩南人","05","06","04",1,0.86830246,0.000898472596585804,0.000778778267291003,"男性 | 50至59歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 06 | 04"
"男性","50至59歲","專科","北北基宜蘭區","本省閩南人","05","07","04",1,0.86830246,0.000898472596585804,0.000778778267291003,"男性 | 50至59歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 07 | 04"
"男性","50至59歲","專科","桃竹苗區","本省客家人","00","08","00",1,0.746793171,0.000898472596585804,0.000669796895123542,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省客家人 | 00 | 08 | 00"
"男性","50至59歲","專科","桃竹苗區","本省客家人","06","00","08",1,0.746793171,0.000898472596585804,0.000669796895123542,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省客家人 | 06 | 00 | 08"
"男性","50至59歲","專科","桃竹苗區","本省客家人","09","00","07",1,0.746793171,0.000898472596585804,0.000669796895123542,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省客家人 | 09 | 00 | 07"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","00","08","01",1,0.746793171,0.000898472596585804,0.000669796895123542,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 00 | 08 | 01"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","07","05","03",1,0.746793171,0.000898472596585804,0.000669796895123542,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 07 | 05 | 03"
"男性","50至59歲","專科","雲嘉南區","本省閩南人","01","10","00",1,0.645701423,0.000898472596585804,0.000579127963533899,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 01 | 10 | 00"
"男性","50至59歲","專科","雲嘉南區","本省閩南人","04","09","00",1,0.645701423,0.000898472596585804,0.000579127963533899,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 04 | 09 | 00"
"男性","50至59歲","專科","雲嘉南區","本省閩南人","08","05","08",1,0.645701423,0.000898472596585804,0.000579127963533899,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 08 | 05 | 08"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","03","03","05",1,0.895073515,0.000898472596585804,0.000802789158411192,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 03 | 03 | 05"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","03","08","05",1,0.895073515,0.000898472596585804,0.000802789158411192,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 03 | 08 | 05"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","04","06","03",1,0.895073515,0.000898472596585804,0.000802789158411192,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 04 | 06 | 03"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","05","00","05",1,0.895073515,0.000898472596585804,0.000802789158411192,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 00 | 05"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","05","04","07",1,0.895073515,0.000898472596585804,0.000802789158411192,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 04 | 07"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","05","06","05",1,0.895073515,0.000898472596585804,0.000802789158411192,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 06 | 05"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","05","07","05",1,0.895073515,0.000898472596585804,0.000802789158411192,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 07 | 05"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","06","03","06",1,0.895073515,0.000898472596585804,0.000802789158411192,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 06 | 03 | 06"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","08","04","05",1,0.895073515,0.000898472596585804,0.000802789158411192,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 08 | 04 | 05"
"男性","50至59歲","高中、職","北北基宜蘭區","大陸各省市","05","02","05",1,1.180539515,0.000898472596585804,0.00105882288754573,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 大陸各省市 | 05 | 02 | 05"
"男性","50至59歲","高中、職","北北基宜蘭區","大陸各省市","08","05","05",1,1.180539515,0.000898472596585804,0.00105882288754573,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 大陸各省市 | 08 | 05 | 05"
"男性","50至59歲","高中、職","北北基宜蘭區","大陸各省市","08","08","03",1,1.180539515,0.000898472596585804,0.00105882288754573,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 大陸各省市 | 08 | 08 | 03"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","02","10","02",1,1.180539515,0.000898472596585804,0.00105882288754573,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 02 | 10 | 02"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","04","07","03",1,1.180539515,0.000898472596585804,0.00105882288754573,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 04 | 07 | 03"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","05","03","06",1,1.180539515,0.000898472596585804,0.00105882288754573,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 03 | 06"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","05","05","05",1,1.180539515,0.000898472596585804,0.00105882288754573,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","06","02","01",1,1.180539515,0.000898472596585804,0.00105882288754573,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 06 | 02 | 01"
"男性","50至59歲","高中、職","桃竹苗區","原住民","08","01","01",1,1.015336117,0.000898472596585804,0.000910652380180099,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 原住民 | 08 | 01 | 01"
"男性","50至59歲","高中、職","桃竹苗區","大陸各省市","07","06","06",1,1.015336117,0.000898472596585804,0.000910652380180099,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 大陸各省市 | 07 | 06 | 06"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","02","07","00",1,1.015336117,0.000898472596585804,0.000910652380180099,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 02 | 07 | 00"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","06","07","00",1,1.015336117,0.000898472596585804,0.000910652380180099,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 06 | 07 | 00"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","07","00","05",1,1.015336117,0.000898472596585804,0.000910652380180099,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 07 | 00 | 05"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","08","04","03",1,1.015336117,0.000898472596585804,0.000910652380180099,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 08 | 04 | 03"
"男性","50至59歲","高中、職","雲嘉南區","本省閩南人","04","04","06",1,0.877892302,0.000898472596585804,0.000787379372182903,"男性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 04 | 04 | 06"
"男性","50至59歲","高中、職","雲嘉南區","本省閩南人","04","08","04",1,0.877892302,0.000898472596585804,0.000787379372182903,"男性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 04 | 08 | 04"
"男性","50至59歲","高中、職","雲嘉南區","本省閩南人","05","06","04",1,0.877892302,0.000898472596585804,0.000787379372182903,"男性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 05 | 06 | 04"
"男性","50至59歲","高中、職","高屏澎湖區","大陸各省市","08","00","03",1,0.98309304,0.000898472596585804,0.0008817336464497,"男性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 大陸各省市 | 08 | 00 | 03"
"男性","50至59歲","高中、職","高屏澎湖區","本省閩南人","00","10","00",1,0.98309304,0.000898472596585804,0.0008817336464497,"男性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 00 | 10 | 00"
"男性","50至59歲","高中、職","高屏澎湖區","本省閩南人","03","01","03",1,0.98309304,0.000898472596585804,0.0008817336464497,"男性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 03 | 01 | 03"
"男性","50至59歲","高中、職","高屏澎湖區","本省閩南人","03","06","02",1,0.98309304,0.000898472596585804,0.0008817336464497,"男性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 03 | 06 | 02"
"男性","50至59歲","高中、職","高屏澎湖區","本省閩南人","03","08","02",1,0.98309304,0.000898472596585804,0.0008817336464497,"男性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 03 | 08 | 02"
"男性","50至59歲","高中、職","高屏澎湖區","本省閩南人","03","09","00",1,0.98309304,0.000898472596585804,0.0008817336464497,"男性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 03 | 09 | 00"
"男性","50至59歲","高中、職","高屏澎湖區","本省閩南人","05","05","05",1,0.98309304,0.000898472596585804,0.0008817336464497,"男性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 05 | 05 | 05"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","00","08","03",1,0.908913496,0.000898472596585804,0.000815202202159243,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 00 | 08 | 03"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","00","10","05",1,0.908913496,0.000898472596585804,0.000815202202159243,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 00 | 10 | 05"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","05","05","05",1,0.908913496,0.000898472596585804,0.000815202202159243,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 05 | 05"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","06","03","02",1,0.908913496,0.000898472596585804,0.000815202202159243,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 03 | 02"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","00","10","00",1,1.198793484,0.000898472596585804,0.00107519482590118,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","03","08","03",1,1.198793484,0.000898472596585804,0.00107519482590118,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 03 | 08 | 03"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","07","08","06",1,1.198793484,0.000898472596585804,0.00107519482590118,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 07 | 08 | 06"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","10","02","05",1,1.198793484,0.000898472596585804,0.00107519482590118,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 10 | 02 | 05"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","04","04","03",1,1.031035646,0.000898472596585804,0.0009247332477984,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 04 | 04 | 03"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","05","01","05",1,1.031035646,0.000898472596585804,0.0009247332477984,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 05 | 01 | 05"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","06","02","03",1,1.031035646,0.000898472596585804,0.0009247332477984,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 06 | 02 | 03"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","07","00","00",1,1.031035646,0.000898472596585804,0.0009247332477984,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 07 | 00 | 00"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","00","05","01",1,1.031035646,0.000898472596585804,0.0009247332477984,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 00 | 05 | 01"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","00","10","00",1,1.031035646,0.000898472596585804,0.0009247332477984,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","06","00","07",1,1.031035646,0.000898472596585804,0.0009247332477984,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 06 | 00 | 07"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","02","09","03",1,0.89146662,0.000898472596585804,0.000799554143462138,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 02 | 09 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","04","08","00",1,0.89146662,0.000898472596585804,0.000799554143462138,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 04 | 08 | 00"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","05","04",1,0.89146662,0.000898472596585804,0.000799554143462138,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 04"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","07","03",1,0.89146662,0.000898472596585804,0.000799554143462138,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 07 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","10","05",1,0.89146662,0.000898472596585804,0.000799554143462138,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 10 | 05"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","06","05","03",1,0.89146662,0.000898472596585804,0.000799554143462138,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 06 | 05 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","06","08","02",1,0.89146662,0.000898472596585804,0.000799554143462138,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 06 | 08 | 02"
"男性","60歲及以上","國、初中","高屏澎湖區","大陸各省市","10","00","03",1,0.998294014,0.000898472596585804,0.000895367361356894,"男性 | 60歲及以上 | 國、初中 | 高屏澎湖區 | 大陸各省市 | 10 | 00 | 03"
"男性","60歲及以上","國、初中","高屏澎湖區","本省閩南人","00","09","04",1,0.998294014,0.000898472596585804,0.000895367361356894,"男性 | 60歲及以上 | 國、初中 | 高屏澎湖區 | 本省閩南人 | 00 | 09 | 04"
"男性","60歲及以上","國、初中","高屏澎湖區","本省閩南人","07","07","03",1,0.998294014,0.000898472596585804,0.000895367361356894,"男性 | 60歲及以上 | 國、初中 | 高屏澎湖區 | 本省閩南人 | 07 | 07 | 03"
"男性","60歲及以上","國、初中","高屏澎湖區","本省閩南人","08","01","00",1,0.998294014,0.000898472596585804,0.000895367361356894,"男性 | 60歲及以上 | 國、初中 | 高屏澎湖區 | 本省閩南人 | 08 | 01 | 00"
"男性","60歲及以上","大學及以上","中彰投區","本省客家人","08","05","06",1,0.395724802,0.000898472596585804,0.000354924568134513,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省客家人 | 08 | 05 | 06"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","04","02","03",1,0.395724802,0.000898472596585804,0.000354924568134513,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 02 | 03"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","06","05","03",1,0.395724802,0.000898472596585804,0.000354924568134513,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 05 | 03"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","06","05","07",1,0.395724802,0.000898472596585804,0.000354924568134513,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 05 | 07"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","06","10","08",1,0.395724802,0.000898472596585804,0.000354924568134513,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 10 | 08"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","07","01","03",1,0.395724802,0.000898472596585804,0.000354924568134513,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 07 | 01 | 03"
"男性","60歲及以上","大學及以上","北北基宜蘭區","原住民","05","01","00",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 原住民 | 05 | 01 | 00"
"男性","60歲及以上","大學及以上","北北基宜蘭區","外籍人士","03","00","04",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 外籍人士 | 03 | 00 | 04"
"男性","60歲及以上","大學及以上","北北基宜蘭區","大陸各省市","05","00","00",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 05 | 00 | 00"
"男性","60歲及以上","大學及以上","北北基宜蘭區","大陸各省市","05","07","06",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 05 | 07 | 06"
"男性","60歲及以上","大學及以上","北北基宜蘭區","大陸各省市","07","00","05",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 07 | 00 | 05"
"男性","60歲及以上","大學及以上","北北基宜蘭區","大陸各省市","08","00","05",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 08 | 00 | 05"
"男性","60歲及以上","大學及以上","北北基宜蘭區","大陸各省市","08","02","06",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 08 | 02 | 06"
"男性","60歲及以上","大學及以上","北北基宜蘭區","大陸各省市","08","05","08",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 08 | 05 | 08"
"男性","60歲及以上","大學及以上","北北基宜蘭區","大陸各省市","10","00","01",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 10 | 00 | 01"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省客家人","04","08","03",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 04 | 08 | 03"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省客家人","05","00","03",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 05 | 00 | 03"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省客家人","05","00","05",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 05 | 00 | 05"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","00","09","00",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 09 | 00"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","00","10","00",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","02","00","10",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 00 | 10"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","02","06","06",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 06 | 06"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","02","09","02",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 09 | 02"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","03","07","08",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 07 | 08"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","03","09","00",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 09 | 00"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","05","00","04",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 00 | 04"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","05","01","00",1,0.521933404,0.000898472596585804,0.000468120742175964,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 01 | 00"
