"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"男性","50至59歲","專科","桃竹苗區","大陸各省市","06","00","05",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 大陸各省市 | 06 | 00 | 05"
"男性","50至59歲","專科","桃竹苗區","大陸各省市","06","01","06",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 大陸各省市 | 06 | 01 | 06"
"男性","50至59歲","專科","桃竹苗區","本省客家人","02","08","04",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省客家人 | 02 | 08 | 04"
"男性","50至59歲","專科","桃竹苗區","本省客家人","03","05","02",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省客家人 | 03 | 05 | 02"
"男性","50至59歲","專科","桃竹苗區","本省客家人","07","03","07",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省客家人 | 07 | 03 | 07"
"男性","50至59歲","專科","桃竹苗區","本省客家人","10","10","10",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省客家人 | 10 | 10 | 10"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","00","09","01",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 00 | 09 | 01"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","01","03","05",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 01 | 03 | 05"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","04","06","05",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 04 | 06 | 05"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","05","05","05",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 05"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","06","03","04",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 06 | 03 | 04"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","06","03","05",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 06 | 03 | 05"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","06","04","05",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 06 | 04 | 05"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","06","05","06",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 06 | 05 | 06"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","07","01","06",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 07 | 01 | 06"
"男性","50至59歲","專科","桃竹苗區","本省閩南人","07","03","03",1,0.78556874897578,0.000377500943752359,0.000297662230914723,"男性 | 50至59歲 | 專科 | 桃竹苗區 | 本省閩南人 | 07 | 03 | 03"
"男性","50至59歲","專科","花東區","大陸各省市","08","00","06",1,0.660824189,0.000377500943752359,0.000250394892358705,"男性 | 50至59歲 | 專科 | 花東區 | 大陸各省市 | 08 | 00 | 06"
"男性","50至59歲","專科","花東區","本省客家人","08","03","06",1,0.660824189,0.000377500943752359,0.000250394892358705,"男性 | 50至59歲 | 專科 | 花東區 | 本省客家人 | 08 | 03 | 06"
"男性","50至59歲","專科","花東區","本省閩南人","00","01","00",1,0.660824189,0.000377500943752359,0.000250394892358705,"男性 | 50至59歲 | 專科 | 花東區 | 本省閩南人 | 00 | 01 | 00"
"男性","50至59歲","專科","花東區","本省閩南人","04","08","02",1,0.660824189,0.000377500943752359,0.000250394892358705,"男性 | 50至59歲 | 專科 | 花東區 | 本省閩南人 | 04 | 08 | 02"
"男性","50至59歲","專科","花東區","本省閩南人","06","00","03",1,0.660824189,0.000377500943752359,0.000250394892358705,"男性 | 50至59歲 | 專科 | 花東區 | 本省閩南人 | 06 | 00 | 03"
"男性","50至59歲","專科","花東區","本省閩南人","06","02","05",1,0.660824189,0.000377500943752359,0.000250394892358705,"男性 | 50至59歲 | 專科 | 花東區 | 本省閩南人 | 06 | 02 | 05"
"男性","50至59歲","專科","花東區","本省閩南人","09","02","06",1,0.660824189,0.000377500943752359,0.000250394892358705,"男性 | 50至59歲 | 專科 | 花東區 | 本省閩南人 | 09 | 02 | 06"
"男性","50至59歲","專科","雲嘉南區","大陸各省市","05","05","05",1,0.736163835452628,0.000377500943752359,0.000278942065688416,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 大陸各省市 | 05 | 05 | 05"
"男性","50至59歲","專科","雲嘉南區","本省閩南人","00","06","00",1,0.736163835452628,0.000377500943752359,0.000278942065688416,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 00 | 06 | 00"
"男性","50至59歲","專科","雲嘉南區","本省閩南人","03","06","00",1,0.736163835452628,0.000377500943752359,0.000278942065688416,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 03 | 06 | 00"
"男性","50至59歲","專科","雲嘉南區","本省閩南人","03","07","01",1,0.736163835452628,0.000377500943752359,0.000278942065688416,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 03 | 07 | 01"
"男性","50至59歲","專科","雲嘉南區","本省閩南人","05","06","03",1,0.736163835452628,0.000377500943752359,0.000278942065688416,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 05 | 06 | 03"
"男性","50至59歲","專科","雲嘉南區","本省閩南人","06","03","07",1,0.736163835452628,0.000377500943752359,0.000278942065688416,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 06 | 03 | 07"
"男性","50至59歲","專科","雲嘉南區","本省閩南人","06","05","04",1,0.736163835452628,0.000377500943752359,0.000278942065688416,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 06 | 05 | 04"
"男性","50至59歲","專科","雲嘉南區","本省閩南人","07","03","05",1,0.736163835452628,0.000377500943752359,0.000278942065688416,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 07 | 03 | 05"
"男性","50至59歲","專科","雲嘉南區","本省閩南人","10","04","05",1,0.736163835452628,0.000377500943752359,0.000278942065688416,"男性 | 50至59歲 | 專科 | 雲嘉南區 | 本省閩南人 | 10 | 04 | 05"
"男性","50至59歲","專科","高屏區","大陸各省市","05","03","06",1,1.05438075771778,0.000377500943752359,0.000399518602267496,"男性 | 50至59歲 | 專科 | 高屏區 | 大陸各省市 | 05 | 03 | 06"
"男性","50至59歲","專科","高屏區","大陸各省市","06","02","04",1,1.05438075771778,0.000377500943752359,0.000399518602267496,"男性 | 50至59歲 | 專科 | 高屏區 | 大陸各省市 | 06 | 02 | 04"
"男性","50至59歲","專科","高屏區","本省閩南人","05","04","07",1,1.05438075771778,0.000377500943752359,0.000399518602267496,"男性 | 50至59歲 | 專科 | 高屏區 | 本省閩南人 | 05 | 04 | 07"
"男性","50至59歲","專科","高屏區","本省閩南人","06","00","04",1,1.05438075771778,0.000377500943752359,0.000399518602267496,"男性 | 50至59歲 | 專科 | 高屏區 | 本省閩南人 | 06 | 00 | 04"
"男性","50至59歲","專科","高屏區","本省閩南人","06","05","04",1,1.05438075771778,0.000377500943752359,0.000399518602267496,"男性 | 50至59歲 | 專科 | 高屏區 | 本省閩南人 | 06 | 05 | 04"
"男性","50至59歲","小學及以下","雲嘉南區","本省閩南人","04","08","01",1,1.07642869216682,0.000377500943752359,0.000407872851801633,"男性 | 50至59歲 | 小學及以下 | 雲嘉南區 | 本省閩南人 | 04 | 08 | 01"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","00","00","00",1,1.09882692252742,0.000377500943752359,0.00041635983301922,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 00 | 00 | 00"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","00","06","00",1,1.09882692252742,0.000377500943752359,0.00041635983301922,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 00 | 06 | 00"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","00","07","00",1,1.09882692252742,0.000377500943752359,0.00041635983301922,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 00 | 07 | 00"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","04","03","02",1,1.09882692252742,0.000377500943752359,0.00041635983301922,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 04 | 03 | 02"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","05","04","03",1,1.09882692252742,0.000377500943752359,0.00041635983301922,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 04 | 03"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","05","06","03",1,1.09882692252742,0.000377500943752359,0.00041635983301922,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 06 | 03"
"男性","50至59歲","高中、職","中彰投區","本省閩南人","06","03","05",1,1.09882692252742,0.000377500943752359,0.00041635983301922,"男性 | 50至59歲 | 高中、職 | 中彰投區 | 本省閩南人 | 06 | 03 | 05"
"男性","50至59歲","高中、職","北北基宜蘭區","大陸各省市","07","02","04",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 大陸各省市 | 07 | 02 | 04"
"男性","50至59歲","高中、職","北北基宜蘭區","大陸各省市","07","03","05",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 大陸各省市 | 07 | 03 | 05"
"男性","50至59歲","高中、職","北北基宜蘭區","大陸各省市","08","08","08",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 大陸各省市 | 08 | 08 | 08"
"男性","50至59歲","高中、職","北北基宜蘭區","大陸各省市","10","00","07",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 大陸各省市 | 10 | 00 | 07"
"男性","50至59歲","高中、職","北北基宜蘭區","本省客家人","00","05","00",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省客家人 | 00 | 05 | 00"
"男性","50至59歲","高中、職","北北基宜蘭區","本省客家人","05","03","01",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省客家人 | 05 | 03 | 01"
"男性","50至59歲","高中、職","北北基宜蘭區","本省客家人","05","05","05",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省客家人 | 05 | 05 | 05"
"男性","50至59歲","高中、職","北北基宜蘭區","本省客家人","05","05","07",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省客家人 | 05 | 05 | 07"
"男性","50至59歲","高中、職","北北基宜蘭區","本省客家人","07","00","02",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省客家人 | 07 | 00 | 02"
"男性","50至59歲","高中、職","北北基宜蘭區","本省客家人","07","04","05",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省客家人 | 07 | 04 | 05"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","00","10","00",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 00 | 10 | 00"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","03","02","03",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 03 | 02 | 03"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","03","03","03",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 03 | 03 | 03"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","03","06","04",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 03 | 06 | 04"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","03","08","00",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 03 | 08 | 00"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","04","01","04",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 04 | 01 | 04"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","04","04","03",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 04 | 04 | 03"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","05","00","05",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 00 | 05"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","05","05","00",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 00"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","05","05","01",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 01"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","05","06","00",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 06 | 00"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","06","01","04",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 06 | 01 | 04"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","06","04","04",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 06 | 04 | 04"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","06","04","05",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 06 | 04 | 05"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","06","05","07",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 06 | 05 | 07"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","07","04","06",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 07 | 04 | 06"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","07","05","01",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 07 | 05 | 01"
"男性","50至59歲","高中、職","北北基宜蘭區","本省閩南人","08","02","06",1,1.07312435463613,0.000377500943752359,0.000406620795272703,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 08 | 02 | 06"
"男性","50至59歲","高中、職","桃竹苗區","大陸各省市","05","00","03",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 大陸各省市 | 05 | 00 | 03"
"男性","50至59歲","高中、職","桃竹苗區","大陸各省市","05","03","04",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 大陸各省市 | 05 | 03 | 04"
"男性","50至59歲","高中、職","桃竹苗區","大陸各省市","07","00","07",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 大陸各省市 | 07 | 00 | 07"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","00","07","00",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 00 | 07 | 00"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","03","07","01",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 03 | 07 | 01"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","04","05","04",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 04 | 05 | 04"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","05","05","04",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 05 | 05 | 04"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","05","05","08",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 05 | 05 | 08"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","06","01","04",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 06 | 01 | 04"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","08","01","06",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 08 | 01 | 06"
"男性","50至59歲","高中、職","桃竹苗區","本省客家人","08","03","02",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省客家人 | 08 | 03 | 02"
"男性","50至59歲","高中、職","桃竹苗區","本省閩南人","00","07","03",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 00 | 07 | 03"
"男性","50至59歲","高中、職","桃竹苗區","本省閩南人","04","10","00",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 04 | 10 | 00"
"男性","50至59歲","高中、職","桃竹苗區","本省閩南人","05","00","05",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 00 | 05"
"男性","50至59歲","高中、職","桃竹苗區","本省閩南人","05","01","04",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 01 | 04"
"男性","50至59歲","高中、職","桃竹苗區","本省閩南人","05","02","03",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 02 | 03"
"男性","50至59歲","高中、職","桃竹苗區","本省閩南人","05","05","04",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 04"
"男性","50至59歲","高中、職","桃竹苗區","本省閩南人","06","00","09",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 06 | 00 | 09"
"男性","50至59歲","高中、職","桃竹苗區","本省閩南人","08","02","05",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 08 | 02 | 05"
"男性","50至59歲","高中、職","桃竹苗區","本省閩南人","10","01","05",1,1.01029648761909,0.000377500943752359,0.000382814498135386,"男性 | 50至59歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 10 | 01 | 05"
"男性","50至59歲","高中、職","花東區","大陸各省市","10","07","07",1,0.849866237,0.000377500943752359,0.000322025386593275,"男性 | 50至59歲 | 高中、職 | 花東區 | 大陸各省市 | 10 | 07 | 07"
"男性","50至59歲","高中、職","花東區","本省閩南人","00","08","00",1,0.849866237,0.000377500943752359,0.000322025386593275,"男性 | 50至59歲 | 高中、職 | 花東區 | 本省閩南人 | 00 | 08 | 00"
"男性","50至59歲","高中、職","雲嘉南區","大陸各省市","05","05","05",1,0.94675830503654,0.000377500943752359,0.000358739053178537,"男性 | 50至59歲 | 高中、職 | 雲嘉南區 | 大陸各省市 | 05 | 05 | 05"
"男性","50至59歲","高中、職","雲嘉南區","本省閩南人","01","06","00",1,0.94675830503654,0.000377500943752359,0.000358739053178537,"男性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 01 | 06 | 00"
"男性","50至59歲","高中、職","雲嘉南區","本省閩南人","03","05","02",1,0.94675830503654,0.000377500943752359,0.000358739053178537,"男性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 03 | 05 | 02"
"男性","50至59歲","高中、職","雲嘉南區","本省閩南人","05","07","05",1,0.94675830503654,0.000377500943752359,0.000358739053178537,"男性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 05 | 07 | 05"
"男性","50至59歲","高中、職","雲嘉南區","本省閩南人","05","08","05",1,0.94675830503654,0.000377500943752359,0.000358739053178537,"男性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 05 | 08 | 05"
"男性","50至59歲","高中、職","雲嘉南區","本省閩南人","08","03","06",1,0.94675830503654,0.000377500943752359,0.000358739053178537,"男性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 08 | 03 | 06"
"男性","50至59歲","高中、職","高屏區","大陸各省市","07","00","05",1,1.35600757734351,0.000377500943752359,0.000513808932872637,"男性 | 50至59歲 | 高中、職 | 高屏區 | 大陸各省市 | 07 | 00 | 05"
"男性","50至59歲","高中、職","高屏區","本省客家人","05","05","05",1,1.35600757734351,0.000377500943752359,0.000513808932872637,"男性 | 50至59歲 | 高中、職 | 高屏區 | 本省客家人 | 05 | 05 | 05"
"男性","50至59歲","高中、職","高屏區","本省閩南人","00","10","00",1,1.35600757734351,0.000377500943752359,0.000513808932872637,"男性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 00 | 10 | 00"
"男性","50至59歲","高中、職","高屏區","本省閩南人","03","03","02",1,1.35600757734351,0.000377500943752359,0.000513808932872637,"男性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 03 | 03 | 02"
"男性","50至59歲","高中、職","高屏區","本省閩南人","03","04","03",1,1.35600757734351,0.000377500943752359,0.000513808932872637,"男性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 03 | 04 | 03"
"男性","50至59歲","高中、職","高屏區","本省閩南人","05","00","05",1,1.35600757734351,0.000377500943752359,0.000513808932872637,"男性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 05 | 00 | 05"
"男性","60歲及以上","國、初中","中彰投區","本省客家人","00","10","00",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省客家人 | 00 | 10 | 00"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","00","10","00",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","00","10","01",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 00 | 10 | 01"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","03","05","01",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 03 | 05 | 01"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","04","06","01",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 04 | 06 | 01"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","04","09","00",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 04 | 09 | 00"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","05","02","02",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 02 | 02"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","05","02","05",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 02 | 05"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","05","04","04",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 04 | 04"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","05","05","02",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 05 | 02"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","05","05","05",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 05 | 05"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","07","04","05",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 07 | 04 | 05"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","08","00","06",1,0.922448620945155,0.000377500943752359,0.00034952779724593,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 08 | 00 | 06"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省客家人","00","10","00",1,0.900871703033883,0.000377500943752359,0.000341352022012881,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省客家人 | 00 | 10 | 00"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","00","09","01",1,0.900871703033883,0.000377500943752359,0.000341352022012881,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 00 | 09 | 01"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","01","09","01",1,0.900871703033883,0.000377500943752359,0.000341352022012881,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 01 | 09 | 01"
